20141001 044100;109.819000;109.840000;109.819000;109.828000;0
20141001 044200;109.827000;109.828000;109.815000;109.824000;0
20141001 044300;109.823000;109.849000;109.823000;109.839000;0
20141001 044400;109.840000;109.865000;109.840000;109.865000;0
20141001 044500;109.864000;109.866000;109.848000;109.848000;0
20141001 044600;109.847000;109.858000;109.838000;109.849000;0
20141001 044700;109.848000;109.860000;109.848000;109.850000;0
20141001 044800;109.847000;109.847000;109.820000;109.820000;0
20141001 044900;109.821000;109.833000;109.814000;109.814000;0
20141001 045000;109.815000;109.819000;109.803000;109.815000;0
20141001 045100;109.814000;109.818000;109.810000;109.810000;0
20141001 045200;109.808000;109.808000;109.789000;109.803000;0
20141001 045300;109.807000;109.817000;109.800000;109.813000;0
20141001 045400;109.814000;109.821000;109.802000;109.821000;0
20141001 045500;109.820000;109.820000;109.815000;109.817000;0
20141001 045600;109.816000;109.816000;109.801000;109.801000;0
20141001 045700;109.802000;109.806000;109.796000;109.806000;0
20141001 045800;109.805000;109.818000;109.799000;109.818000;0
20141001 045900;109.817000;109.819000;109.802000;109.803000;0
20141001 050000;109.802000;109.819000;109.802000;109.814000;0
20141001 050100;109.815000;109.821000;109.814000;109.815000;0
20141001 050200;109.814000;109.814000;109.799000;109.800000;0
20141001 050300;109.799000;109.805000;109.797000;109.805000;0
20141001 050400;109.804000;109.814000;109.803000;109.807000;0
20141001 050500;109.806000;109.816000;109.805000;109.814000;0
20141001 050600;109.813000;109.815000;109.803000;109.803000;0
20141001 050700;109.806000;109.809000;109.777000;109.777000;0
20141001 050800;109.776000;109.778000;109.760000;109.774000;0
20141001 050900;109.775000;109.791000;109.768000;109.791000;0
20141001 051000;109.790000;109.790000;109.766000;109.767000;0
20141001 051100;109.768000;109.772000;109.757000;109.767000;0
20141001 051200;109.768000;109.772000;109.760000;109.760000;0
20141001 051300;109.754000;109.788000;109.751000;109.779000;0
20141001 051400;109.778000;109.784000;109.773000;109.773000;0
20141001 051500;109.771000;109.771000;109.756000;109.756000;0
20141001 051600;109.757000;109.768000;109.757000;109.761000;0
20141001 051700;109.762000;109.777000;109.762000;109.775000;0
20141001 051800;109.776000;109.776000;109.766000;109.768000;0
20141001 051900;109.766000;109.772000;109.763000;109.763000;0
20141001 052000;109.760000;109.770000;109.760000;109.767000;0
20141001 052100;109.769000;109.770000;109.753000;109.753000;0
20141001 052200;109.752000;109.752000;109.743000;109.748000;0
20141001 052300;109.745000;109.760000;109.744000;109.750000;0
20141001 052400;109.751000;109.769000;109.749000;109.769000;0
20141001 052500;109.768000;109.768000;109.765000;109.765000;0
20141001 052600;109.764000;109.764000;109.743000;109.749000;0
20141001 052700;109.747000;109.768000;109.745000;109.768000;0
20141001 052800;109.771000;109.773000;109.769000;109.770000;0
20141001 052900;109.771000;109.782000;109.770000;109.781000;0
20141001 053000;109.780000;109.780000;109.767000;109.769000;0
20141001 053100;109.768000;109.775000;109.755000;109.775000;0
20141001 053200;109.777000;109.787000;109.777000;109.779000;0
20141001 053300;109.780000;109.786000;109.769000;109.769000;0
20141001 053400;109.768000;109.772000;109.764000;109.768000;0
20141001 053500;109.772000;109.782000;109.772000;109.782000;0
20141001 053600;109.781000;109.781000;109.769000;109.771000;0
20141001 053700;109.770000;109.779000;109.767000;109.777000;0
20141001 053800;109.776000;109.777000;109.767000;109.768000;0
20141001 053900;109.769000;109.771000;109.769000;109.771000;0
20141001 054000;109.775000;109.794000;109.775000;109.793000;0
20141001 054100;109.792000;109.794000;109.790000;109.790000;0
20141001 054200;109.789000;109.790000;109.775000;109.777000;0
20141001 054300;109.776000;109.776000;109.745000;109.758000;0
20141001 054400;109.757000;109.757000;109.752000;109.755000;0
20141001 054500;109.757000;109.761000;109.743000;109.743000;0
20141001 054600;109.742000;109.762000;109.742000;109.744000;0
20141001 054700;109.745000;109.754000;109.738000;109.741000;0
20141001 054800;109.740000;109.744000;109.739000;109.742000;0
20141001 054900;109.743000;109.743000;109.729000;109.734000;0
20141001 055000;109.733000;109.740000;109.685000;109.697000;0
20141001 055100;109.701000;109.719000;109.690000;109.716000;0
20141001 055200;109.714000;109.729000;109.709000;109.721000;0
20141001 055300;109.722000;109.734000;109.713000;109.727000;0
20141001 055400;109.728000;109.734000;109.728000;109.729000;0
20141001 055500;109.730000;109.735000;109.730000;109.733000;0
20141001 055600;109.734000;109.734000;109.715000;109.721000;0
20141001 055700;109.720000;109.734000;109.718000;109.718000;0
20141001 055800;109.715000;109.731000;109.712000;109.721000;0
20141001 055900;109.720000;109.751000;109.720000;109.747000;0
20141001 060000;109.749000;109.755000;109.738000;109.740000;0
20141001 060100;109.739000;109.747000;109.739000;109.745000;0
20141001 060200;109.747000;109.786000;109.747000;109.778000;0
20141001 060300;109.775000;109.780000;109.769000;109.775000;0
20141001 060400;109.777000;109.777000;109.769000;109.771000;0
20141001 060500;109.772000;109.772000;109.764000;109.764000;0
20141001 060600;109.763000;109.765000;109.756000;109.762000;0
20141001 060700;109.761000;109.761000;109.759000;109.760000;0
20141001 060800;109.761000;109.772000;109.759000;109.768000;0
20141001 060900;109.769000;109.788000;109.769000;109.788000;0
20141001 061000;109.789000;109.791000;109.777000;109.780000;0
20141001 061100;109.781000;109.788000;109.781000;109.785000;0
20141001 061200;109.784000;109.796000;109.783000;109.793000;0
20141001 061300;109.795000;109.797000;109.789000;109.791000;0
20141001 061400;109.790000;109.803000;109.783000;109.801000;0
20141001 061500;109.799000;109.799000;109.779000;109.792000;0
20141001 061600;109.791000;109.803000;109.790000;109.800000;0
20141001 061700;109.797000;109.802000;109.792000;109.798000;0
20141001 061800;109.797000;109.816000;109.793000;109.814000;0
20141001 061900;109.816000;109.822000;109.809000;109.811000;0
20141001 062000;109.812000;109.814000;109.803000;109.814000;0
20141001 062100;109.813000;109.814000;109.794000;109.794000;0
20141001 062200;109.795000;109.798000;109.788000;109.795000;0
20141001 062300;109.796000;109.810000;109.795000;109.809000;0
20141001 062400;109.808000;109.809000;109.799000;109.805000;0
20141001 062500;109.807000;109.812000;109.799000;109.800000;0
20141001 062600;109.799000;109.799000;109.789000;109.789000;0
20141001 062700;109.786000;109.805000;109.784000;109.799000;0
20141001 062800;109.800000;109.808000;109.799000;109.799000;0
20141001 062900;109.800000;109.811000;109.794000;109.809000;0
20141001 063000;109.808000;109.808000;109.789000;109.790000;0
20141001 063100;109.789000;109.789000;109.772000;109.782000;0
20141001 063200;109.780000;109.796000;109.779000;109.796000;0
20141001 063300;109.795000;109.796000;109.787000;109.795000;0
20141001 063400;109.796000;109.804000;109.796000;109.797000;0
20141001 063500;109.796000;109.799000;109.791000;109.797000;0
20141001 063600;109.796000;109.809000;109.795000;109.806000;0
20141001 063700;109.807000;109.813000;109.804000;109.805000;0
20141001 063800;109.806000;109.819000;109.804000;109.816000;0
20141001 063900;109.815000;109.822000;109.810000;109.821000;0
20141001 064000;109.823000;109.832000;109.816000;109.822000;0
20141001 064100;109.821000;109.821000;109.812000;109.819000;0
20141001 064200;109.820000;109.820000;109.811000;109.820000;0
20141001 064300;109.819000;109.819000;109.807000;109.809000;0
20141001 064400;109.810000;109.822000;109.806000;109.812000;0
20141001 064500;109.811000;109.833000;109.811000;109.830000;0
20141001 064600;109.827000;109.843000;109.825000;109.839000;0
20141001 064700;109.838000;109.842000;109.833000;109.834000;0
20141001 064800;109.833000;109.833000;109.816000;109.818000;0
20141001 064900;109.819000;109.819000;109.803000;109.806000;0
20141001 065000;109.811000;109.831000;109.811000;109.831000;0
20141001 065100;109.832000;109.832000;109.824000;109.825000;0
20141001 065200;109.826000;109.834000;109.826000;109.828000;0
20141001 065300;109.827000;109.830000;109.823000;109.824000;0
20141001 065400;109.823000;109.825000;109.815000;109.824000;0
20141001 065500;109.825000;109.835000;109.825000;109.835000;0
20141001 065600;109.834000;109.844000;109.834000;109.844000;0
20141001 065700;109.842000;109.844000;109.838000;109.839000;0
20141001 065800;109.840000;109.844000;109.835000;109.835000;0
20141001 065900;109.833000;109.844000;109.830000;109.839000;0
20141001 070000;109.840000;109.841000;109.827000;109.836000;0
20141001 070100;109.835000;109.835000;109.828000;109.834000;0
20141001 070200;109.832000;109.847000;109.829000;109.845000;0
20141001 070300;109.843000;109.843000;109.830000;109.834000;0
20141001 070400;109.833000;109.848000;109.828000;109.845000;0
20141001 070500;109.843000;109.846000;109.839000;109.846000;0
20141001 070600;109.845000;109.852000;109.824000;109.832000;0
20141001 070700;109.833000;109.853000;109.832000;109.849000;0
20141001 070800;109.848000;109.893000;109.840000;109.886000;0
20141001 070900;109.885000;109.885000;109.869000;109.873000;0
20141001 071000;109.874000;109.893000;109.873000;109.892000;0
20141001 071100;109.894000;109.901000;109.877000;109.901000;0
20141001 071200;109.900000;109.902000;109.892000;109.898000;0
20141001 071300;109.899000;109.925000;109.899000;109.923000;0
20141001 071400;109.925000;109.925000;109.901000;109.905000;0
20141001 071500;109.904000;109.906000;109.892000;109.906000;0
20141001 071600;109.905000;109.915000;109.901000;109.915000;0
20141001 071700;109.914000;109.929000;109.912000;109.918000;0
20141001 071800;109.917000;109.927000;109.901000;109.904000;0
20141001 071900;109.903000;109.917000;109.898000;109.908000;0
20141001 072000;109.906000;109.906000;109.880000;109.891000;0
20141001 072100;109.892000;109.907000;109.892000;109.901000;0
20141001 072200;109.900000;109.902000;109.894000;109.894000;0
20141001 072300;109.891000;109.892000;109.879000;109.881000;0
20141001 072400;109.879000;109.891000;109.872000;109.886000;0
20141001 072500;109.888000;109.891000;109.878000;109.880000;0
20141001 072600;109.878000;109.880000;109.867000;109.880000;0
20141001 072700;109.881000;109.881000;109.870000;109.875000;0
20141001 072800;109.876000;109.887000;109.874000;109.887000;0
20141001 072900;109.888000;109.894000;109.887000;109.888000;0
20141001 073000;109.890000;109.891000;109.885000;109.888000;0
20141001 073100;109.889000;109.896000;109.889000;109.893000;0
20141001 073200;109.894000;109.897000;109.890000;109.895000;0
20141001 073300;109.896000;109.900000;109.895000;109.895000;0
20141001 073400;109.897000;109.898000;109.894000;109.895000;0
20141001 073500;109.894000;109.895000;109.890000;109.892000;0
20141001 073600;109.890000;109.907000;109.890000;109.906000;0
20141001 073700;109.907000;109.911000;109.905000;109.911000;0
20141001 073800;109.912000;109.912000;109.889000;109.892000;0
20141001 073900;109.893000;109.894000;109.891000;109.892000;0
20141001 074000;109.890000;109.894000;109.890000;109.894000;0
20141001 074100;109.893000;109.893000;109.885000;109.891000;0
20141001 074200;109.889000;109.889000;109.874000;109.874000;0
20141001 074300;109.876000;109.897000;109.876000;109.897000;0
20141001 074400;109.896000;109.897000;109.886000;109.892000;0
20141001 074500;109.891000;109.895000;109.890000;109.894000;0
20141001 074600;109.893000;109.894000;109.890000;109.891000;0
20141001 074700;109.890000;109.892000;109.890000;109.892000;0
20141001 074800;109.891000;109.895000;109.890000;109.891000;0
20141001 074900;109.889000;109.903000;109.887000;109.902000;0
